name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Colliers Wood Library,,,,Merton,,48121555,E09000024,Colliers Wood,E05013812,51.41810235,-0.175888599,526937.2148,170365.6536
Upper Norwood,,,,Croydon,,10091838065,E09000008,Crystal Palace & Upper Norwood,E05011467,51.4195192,-0.079751385,533617.5346,170693.9771
Wimbledon Library,,,,Merton,,48127190,E09000024,Hillside,E05013816,51.42192157,-0.206383148,524806.5328,170738.0387
Burnt Ash Library,,,,Bromley,,1.00E+11,E09000006,Plaistow,E05014004,51.4192948,0.021290019,540643.3959,170857.949
Hampton Hill,,,,Richmond upon Thames,,10024344272,E09000027,Fulwell & Hampton Hill,E05013776,51.4259997,-0.354371646,514507.4558,170950.0281
Chislehurst Library,,,,Bromley,,1.00E+11,E09000006,Chislehurst,E05013993,51.41951611,0.066352567,543775.8361,170969.9055
Tudor Drive Library,,,,Kingston upon Thames,,128039997,E09000021,Tudor,E05013946,51.42580323,-0.295942865,518569.8976,171021.0724
Teddington,,,,Richmond upon Thames,,10002264575,E09000027,Teddington,E05013788,51.42722399,-0.332819999,516002.6432,171120.0657
Tooting Library,,,,Wandsworth,,121014131,E09000032,Tooting Broadway,E05014024,51.42603474,-0.164185342,527728.8392,171268.043
Sydenham community library service,,,,Lewisham,,1.00E+11,E09000023,Bellingham,E05013714,51.42640821,-0.039007332,536429.8866,171535.0772
Downham Library,,,,Lewisham,,1.00E+11,E09000023,Downham,E05013720,51.42655123,0.011453184,539937.3062,171646.0254
Sidcup Library,,,,Bexley,,1.00E+11,E09000004,Sidcup,E05011230,51.42531937,0.106637863,546558.1523,171694.9975
Kingswood Library,,,,Southwark,,2.00E+11,E09000028,Dulwich Wood,E05011101,51.42992202,-0.080120892,533561.5367,171850.0868
Streatham,,,,Lambeth,,1.00E+11,E09000022,Streatham Wells,E05014116,51.43105845,-0.127568076,530260.1238,171891.0558
Coldharbour Library,,,,Greenwich,,10010224659,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.42980097,0.058915383,543226.5737,172099.0195
Ham,,,,Richmond upon Thames,,1.00E+11,E09000027,"Ham, Petersham & Richmond Riverside",E05013777,51.43737166,-0.311671896,517446.7741,172282.2225
Hanworth Library,,,,Hounslow,,1.00E+11,E09000018,Hanworth Village,E05013616,51.43983125,-0.387346368,512181.1756,172437.1899
Forest Hill Library,,,,Lewisham,,1.00E+11,E09000023,Forest Hill,E05013722,51.43537399,-0.054595642,535319.7639,172503.1674
Grove Park community library service,,,,Lewisham,,1.00E+11,E09000023,Grove Park,E05013723,51.43543627,0.02508199,540857.4281,172660.1085
Mottingham Library,,,,Greenwich,,1.00E+11,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.43693949,0.045208326,542251.5993,172866.1064
Heathfield Library Access Point,,,,Richmond upon Thames,,1.00E+11,E09000027,West Twickenham,E05013790,51.4434674,-0.362896718,513871.3891,172879.2645
New Eltham Library,,,,Greenwich,,10010197970,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.43700853,0.072897864,544175.8233,172927.8955
Earlsfield Library,,,,Wandsworth,,1.00E+11,E09000032,Wandsworth Common,E05014027,51.44192022,-0.185149645,526227.707,172998.2166
Feltham Library,,,,Hounslow,,1.00E+11,E09000018,Hanworth Park,E05013615,51.44585041,-0.409519872,510625.5967,173072.9007
Southfields Library,,,,Wandsworth,,1.00E+11,E09000032,West Hill,E05014029,51.44303209,-0.207139118,524696.5538,173084.2505
Torridon Road Library,,,,Lewisham,,1.00E+11,E09000023,Hither Green,E05013724,51.44182955,2.12E-05,539096.228,173323.2133
Twickenham,,,,Richmond upon Thames,,1.00E+11,E09000027,Twickenham Riverside,E05013789,51.44697104,-0.326329333,516403.6649,173326.3447
Balham Library,,,,Wandsworth,,1.00E+11,E09000032,Balham,E05014009,51.44496215,-0.150761033,528608.9439,173396.2058
Catford library,,,,Lewisham,,2.00E+11,E09000023,Rushey Green,E05013730,51.4440966,-0.019079052,537762.0728,173539.2643
Bexley Community Library,,,,Bexley,,1.00E+11,E09000004,St Mary's & St James,E05011229,51.44224098,0.152449184,549687.5446,173669.18
Bedfont Library,,,,Hounslow,,1.00E+11,E09000018,Bedfont,E05013606,51.45154014,-0.432661866,509003.9087,173670.9998
Roehampton Library,,,,Wandsworth,,1.00E+11,E09000032,Roehampton,E05014017,51.44929376,-0.240517105,522360.298,173724.3405
Whitton,,,,Richmond upon Thames,,1.00E+11,E09000027,Whitton,E05013791,51.45223366,-0.357588317,514218.4377,173862.3926
Dulwich Library,,,,Southwark,,2.00E+11,E09000028,Dulwich Hill,E05011099,51.44828683,-0.072974201,534004.6061,173905.28
Blackfen Community Library,,,,Bexley,,10023305013,E09000004,Blendon & Penhill,E05011221,51.44966601,0.106032019,546438.1518,174401.072
Eltham Centre Library,,,,Greenwich,,1.00E+11,E09000011,Eltham Town & Avery Hill,E05014079,51.45051273,0.05950408,543202.7192,174403.2846
Northcote Library,,,,Wandsworth,,1.00E+11,E09000032,Northcote,E05014016,51.45463918,-0.162764313,527747.869,174451.3184
Wandsworth Town Library,,,,Wandsworth,,121008322,E09000032,Wandsworth Town,E05014028,51.45567007,-0.190880754,525791.6774,174517.3574
Crayford Library,,,,Bexley,,10090792770,E09000004,Crayford,E05011222,51.44939192,0.181716274,551697.6452,174524.5142
Richmond Information and Reference Library. Richmond ,,,,Richmond upon Thames,,10002264550,E09000027,South Richmond,E05013786,51.4583449,-0.304851588,517866.81,174625.4868
Crofton Park community library service,,,,Lewisham,,1.00E+11,E09000023,Crofton Park,E05013718,51.45492733,-0.034704482,536643.952,174714.3907
Manor House Library,,,,Lewisham,,1.00E+11,E09000023,Lee Green,E05013726,51.45679923,0.006103015,539473.2979,174999.381
Richmond Lending Library,,,,Richmond upon Thames,,10002249444,E09000027,South Richmond,E05013786,51.46178601,-0.302132551,518046.8365,175012.5227
Putney Library,,,,Wandsworth,,1.00E+11,E09000032,Thamesfield,E05014022,51.46127262,-0.214314012,524148.5215,175100.4388
Central Library,,,,Bexley,,1.00E+11,E09000004,Bexleyheath,E05011219,51.45547478,0.145384246,549153.4525,175126.3566
Lewisham Library,,,,Lewisham,,1.00E+11,E09000023,Lewisham Central,E05013727,51.45875667,-0.010065265,538344.1649,175186.4233
Carnegie library (Herne Hill),,,,Lambeth,,10091838239,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46026675,-0.09500123,532439.4207,175197.3873
Brixton,,,,Lambeth,,2.00E+11,E09000022,Brixton Windrush,E05014098,51.46058716,-0.113142886,531178.2654,175200.381
Grove Vale Library,,,,Southwark,,2.00E+11,E09000028,Goose Green,E05011103,51.46109982,-0.077718332,533637.57,175321.4077
Clapham,,,,Lambeth,,10090197569,E09000022,Clapham East,E05014100,51.46259073,-0.132070789,529857.7442,175389.4684
East Sheen,,,,Richmond upon Thames,,1.00E+11,E09000027,East Sheen,E05013775,51.46489979,-0.266021105,520547.1188,175417.5236
Battersea Library,,,,Wandsworth,,1.00E+11,E09000032,Lavender,E05014014,51.46351276,-0.162566274,527736.8867,175438.4173
Isleworth Library,,,,Hounslow,,1.00E+11,E09000018,Isleworth,E05013625,51.46639803,-0.328555858,516199.6496,175483.1799
Hounslow Library,,,,Hounslow,,1.00E+11,E09000018,Hounslow Central,E05013620,51.4676225,-0.361468633,513910.5498,175567.6844
Beavers Library,,,,Hounslow,,10093260482,E09000018,Cranford,E05013612,51.46972705,-0.394852683,511586.6547,175750.3478
York Gardens Library,,,,Wandsworth,,10091844398,E09000032,Falconbrook,E05014012,51.46671069,-0.176145747,526784.7928,175770.4591
Welling Library,,,,Bexley,,1.00E+11,E09000004,Falconwood & Welling,E05011226,51.46201211,0.107780415,546520.0938,175777.4293
Hurlingham and Chelsea School and Community Library ,,,,Hammersmith and Fulham,,34063756,E09000013,Palace & Hurlingham,E05013744,51.46730717,-0.194927408,525478.6583,175804.4775
Nunhead Library,,,,Southwark,,2.00E+11,E09000028,Nunhead & Queen's Road,E05011108,51.46527339,-0.058104468,534987.7458,175821.4703
Blackheath Village community library service,,,,Greenwich,,1.00E+11,E09000011,Blackheath Westcombe,E05014073,51.46567918,0.011172244,539798.3536,175996.4802
Minet,,,,Lambeth,,1.00E+11,E09000022,Myatt's Fields,E05014107,51.47077924,-0.103808424,531797.3517,176350.4918
Battersea Park Library,,,,Wandsworth,,1.00E+11,E09000032,Battersea Park,E05014010,51.47387352,-0.152846626,528382.9835,176607.5352
Cranford Library,,,,Hounslow,,1.00E+11,E09000018,Cranford,E05013612,51.47764106,-0.404892845,510870.1656,176615.1801
Kew,,,,Richmond upon Thames,,1.00E+11,E09000027,Kew,E05013782,51.47599683,-0.283069715,519334.0082,176623.6606
Peckham Library,,,,Southwark,,2.00E+11,E09000028,Rye Lane,E05011113,51.47386908,-0.067762882,534291.6626,176759.5477
Fulham,,,,Hammersmith and Fulham,,34044300,E09000013,Walham Green,E05013749,51.47675544,-0.201107392,525023.6285,176844.5832
Camberwell Library,,,,Southwark,,10090749181,E09000028,St Giles,E05011115,51.47531156,-0.091033138,532671.4606,176877.544
New Cross community library service,,,,Lewisham,,1.00E+11,E09000023,Brockley,E05013716,51.47500522,-0.03708193,536418.9216,176942.5922
North Heath Community Library,,,,Bexley,,10011846473,E09000004,Northumberland Heath,E05011228,51.47278049,0.162930989,550315.5663,177086.5627
Castelnau,,,,Richmond upon Thames,,1.00E+11,E09000027,Barnes,E05013774,51.47975012,-0.23601797,522591.3756,177118.6427
Slade Green Community Library,,,,Bexley,,10090794390,E09000004,Slade Green & Northend,E05011231,51.47260377,0.192596225,552376.2848,177128.1937
Osterley Library,,,,Hounslow,,1.00E+11,E09000018,Osterley & Spring Grove,E05013626,51.48182162,-0.344332814,515065.0504,177173.4449
Tate South Lambeth,,,,Lambeth,,1.00E+11,E09000022,Oval,E05014108,51.47868673,-0.122377153,530485.2231,177196.5853
The Library at Deptford Lounge,,,,Lewisham,,10023235598,E09000023,Deptford,E05013719,51.4771916,-0.022686192,537412.0328,177212.6275
Blackheath Library,,,,Greenwich,,1.00E+11,E09000011,Blackheath Westcombe,E05014073,51.47646341,0.02315429,540597.4634,177218.5941
West Greenwich Library,,,,Greenwich,,10010200468,E09000011,Greenwich Park,E05014081,51.47748419,-0.009682215,538314.1494,177269.6357
Bostall Community Library,,,,Bexley,,1.00E+11,E09000004,West Heath,E05011233,51.47518169,0.131517747,548126.2646,177289.5869
Heston Library,,,,Hounslow,,1.00E+11,E09000018,Heston Central,E05013617,51.4853629,-0.373872389,513005.214,177521.2757
Brandon Library,,,,Southwark,,2.00E+11,E09000028,Newington,E05011105,51.4822063,-0.101346625,531935.3891,177625.6205
Charlton Library,,,,Greenwich,,1.00E+11,E09000011,Charlton Village & Riverside,E05014075,51.47996113,0.038778646,541671.5753,177637.6376
Brentford Library ,,,,Hounslow,,1.00E+11,E09000018,Brentford West,E05013608,51.48610093,-0.306007544,517715.1487,177710.1617
Erith Library,,,,Bexley,,10023303354,E09000004,Slade Green & Northend,E05011231,51.47860538,0.182997078,551689.767,177775.648
Chelsea Library,,,,Kensington and Chelsea,,217105143,E09000020,Royal Hospital,E05009403,51.48695911,-0.166593622,527391.9073,178038.6927
Greenwich Centre Library,,,,Greenwich,,10010254284,E09000011,East Greenwich,E05014076,51.48507784,0.009978276,539656.1873,178151.3233
Pimlico Library,,,,Westminster,,10033620911,E09000033,Pimlico South,E05013803,51.48766566,-0.135592046,529542.1996,178171.6115
Upper Belvedere Community Library,,,,Bexley,,1.00E+11,E09000004,Belvedere,E05011218,51.4834101,0.14685388,549164.3806,178235.686
Durning,,,,Lambeth,,1.00E+11,E09000022,Kennington,E05014105,51.48827569,-0.108499154,531421.3427,178287.691
Brompton Library,,,,Kensington and Chelsea,,217060921,E09000020,Redcliffe,E05009402,51.48956716,-0.186830684,525979.754,178293.7259
Chiswick Library,,,,Hounslow,,2.00E+11,E09000018,Chiswick Gunnersbury,E05013609,51.49118486,-0.259517611,520929.403,178351.176
Plumstead Library,,,,Greenwich,,1.00E+11,E09000011,Plumstead & Glyndon,E05014087,51.48585252,0.097888361,545756.9976,178408.722
Avonmore Library and Neighbourhood Centre,,,,Hammersmith and Fulham,,34058302,E09000013,Avonmore,E05013734,51.49206749,-0.205547084,524673.6104,178539.7561
Pepys community library service,,,,Lewisham,,1.00E+11,E09000023,Evelyn,E05013721,51.48930584,-0.029077129,536931.9573,178547.7436
East Street Library,,,,Southwark,,2.00E+11,E09000028,South Bermondsey,E05011116,51.49038632,-0.080102591,533386.5599,178573.7109
Woolwich Library,,,,Greenwich,,10010239328,E09000011,Woolwich Arsenal,E05014092,51.48875521,0.067021338,543604.9412,178670.5409
Victoria Library,,,,Westminster,,10033616882,E09000033,Pimlico North,E05013802,51.49239532,-0.146262996,528788.0578,178678.7453
Harlington Library,,,,Hillingdon,,10003001185,E09000017,Pinkwell,E05013576,51.49708916,-0.434933798,508737.8681,178732.8378
Hammersmith,,,,Hammersmith and Fulham,,34027231,E09000013,Brook Green,E05013735,51.4940733,-0.222094745,523519.4818,178734.7818
Blue Anchor Library,,,,Southwark,,2.00E+11,E09000028,South Bermondsey,E05011116,51.49237424,-0.062081863,534631.6981,178827.7425
Newington Temporary Library,,,,Southwark,,10093341252,E09000028,North Walworth,E05011107,51.49344456,-0.096953397,532207.9415,178883.245
Northfields Library,,,,Ealing,,12004049,E09000009,Northfield,E05013530,51.49852209,-0.312582853,517226.7871,179080.8963
Express Library,,,,Westminster,,1.00E+11,E09000033,St James's,E05013806,51.49704271,-0.128567805,530003.1881,179226.7901
Abbey Wood Library,,,,Greenwich,,10010232562,E09000011,Abbey Wood,E05014072,51.49324188,0.111800593,546699.1318,179258.1857
Cubitt Town library,,,,Tower Hamlets,,6081796,E09000030,Blackwall & Cubitt Town,E05009318,51.49546216,-0.010181399,538225.0984,179267.8324
Waterloo,,,,Lambeth,,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49766755,-0.110329276,531267.3254,179328.7928
Canada Water Library,,,,Southwark,,10090284129,E09000028,Rotherhithe,E05011112,51.49729578,-0.047564977,535624.8009,179401.8073
Southall Library (Dominion Centre and Library),,,,Ealing,,12020455,E09000009,Southall Green,E05013538,51.50287467,-0.377570641,512705.29,179462.9579
Kensington Central Library,,,,Kensington and Chelsea,,217125485,E09000020,Queen's Gate,E05009401,51.50090763,-0.19283156,525532.0152,179544.506
West Drayton Library,,,,Hillingdon,,1.00E+11,E09000017,West Drayton,E05013581,51.50520608,-0.468693946,506375.5487,179585.9132
Askew Road,,,,Hammersmith and Fulham,,34011906,E09000013,Coningham,E05013737,51.50317005,-0.24146864,522150.3296,179713.8908
John Harvard Library,,,,Southwark,,2.00E+11,E09000028,Chaucer,E05011098,51.50125566,-0.09032367,532645.4736,179763.8235
Botwell Green Library,,,,Hillingdon,,10022805611,E09000017,Hayes Town,E05013569,51.50797249,-0.416286829,510006.0272,179970.9804
Acton Town Hall Library,,,,Ealing,,12180771,E09000009,South Acton,E05013536,51.50589642,-0.26632407,520418.1379,179975.9369
North Woolwich Library,,,,Newham,,10008995497,E09000025,Royal Albert,E05013922,51.50055166,0.064267038,543376.7295,179976.9019
Thamesmead Library,,,,Bexley,,1.00E+11,E09000004,Thamesmead East,E05011232,51.49981378,0.124208362,547539.1717,180013.906
Idea Store Canary Wharf,,,,Tower Hamlets,,6145802,E09000030,Blackwall & Cubitt Town,E05009318,51.50390566,-0.013173491,537991.9047,180201.0897
West Ealing Library,,,,Ealing,,12002863,E09000009,Walpole,E05013541,51.50898637,-0.322962116,516479.6899,180228.0201
Hanwell Library,,,,Ealing,,12001465,E09000009,Hanwell Broadway,E05013525,51.50942108,-0.334533647,515675.5997,180258.0305
Mayfair Library,,,,Westminster,,1.00E+11,E09000033,West End,E05013808,51.50886039,-0.14954367,528514.0129,180503.9197
Ealing Central Library,,,,Ealing,,12148296,E09000009,Ealing Broadway,E05013520,51.51182412,-0.300805858,518009.8669,180579.0286
Yiewsley Library,,,,Hillingdon,,1.00E+11,E09000017,Yiewsley,E05013584,51.51464462,-0.472499744,506089.5023,180630.0276
Notting Hill Gate Library,,,,Kensington and Chelsea,,217105238,E09000020,Pembridge,E05009400,51.51076859,-0.195818555,525297.6597,180635.9499
Charring Cross Library,,,,Westminster,,10033531833,E09000033,St James's,E05013806,51.50976289,-0.126518762,530109.1866,180644.9232
Thamesmere Library,,,,Greenwich,,10010224992,E09000011,Thamesmead Moorings,E05014090,51.50721776,0.110795098,546584.5001,180810.2891
Idea Store Chrisp Street,,,,Tower Hamlets,,6173963,E09000030,Poplar,E05009328,51.51105004,-0.012858142,537992.2018,180996.1119
North Kensington Library,,,,Kensington and Chelsea,,217048255,E09000020,Colville,E05009392,51.51615689,-0.207627437,524463.5619,181215.0087
Idea Store Watney Market,,,,Tower Hamlets,,6196250,E09000030,Shadwell,E05009332,51.51382558,-0.055650795,535014.7129,181224.9996
Shoe Lane,,,,City of London,,2.00E+11,E09000001,Farringdon Within,E05009304,51.51492977,-0.104973389,531589.3461,181257.9678
Paddington Library,,,,Westminster,,1.00E+11,E09000033,Bayswater,E05013793,51.5169107,-0.187042195,525889.7181,181334.0118
Artizan Street,,,,City of London,,95511788,E09000001,Portsoken,E05009308,51.51514611,-0.075183973,533655.5685,181335.9912
Guildhall Library and City Business Library,,,,City of London,,1.00E+11,E09000001,Bassishaw,E05009290,51.51556142,-0.091238833,532540.4503,181352.976
Yeading Library,,,,Hillingdon,,1.00E+11,E09000017,Belmore,E05013564,51.52036818,-0.402580015,510927.1176,181370.1437
Jubilee Gardens Library,,,,Ealing,,12000640,E09000009,Lady Margaret,E05013526,51.52072747,-0.367926306,513330.3418,181463.1623
Custom House Library,,,,Newham,,10008990024,E09000025,Custom House,E05013908,51.51466945,0.033005735,541163.4387,181486.0534
Beckton Library,,,,Newham,,10008997116,E09000025,Beckton,E05013904,51.51452083,0.056999433,542828.6522,181516.0573
Canning Town Library,,,,Newham,,10008988046,E09000025,Canning Town North,E05013906,51.5168551,0.012662185,539745.2476,181690.0309
Marylebone Library,,,,Westminster,,1.00E+11,E09000033,Marylebone,E05013801,51.52012163,-0.149058338,528516.0016,181757.0368
Barbican,,,,City of London,,2.00E+11,E09000001,Cripplegate,E05009302,51.51944948,-0.092517837,532440.4365,181783.0158
Idea Store Whitechapel,,,,Tower Hamlets,,6000711,E09000030,Whitechapel,E05009336,51.51927063,-0.056427971,534944.699,181829.0652
Holborn Library,,,,Camden,,5082117,E09000007,Holborn & Covent Garden,E05013662,51.52067122,-0.11412,530938.2693,181880.0302
Hayes End Library,,,,Hillingdon,,1.00E+11,E09000017,Charville,E05013565,51.52547573,-0.434551689,508696.8816,181890.1992
Little Venice Sports Centre Library,,,,Westminster,,10033612553,E09000033,Little Venice,E05013799,51.52203057,-0.175608347,526668.7982,181923.0635
Church Street Library,,,,Westminster,,10033532267,E09000033,Church Street,E05013794,51.52252362,-0.168582114,527154.8507,181990.0662
Kensal Library,,,,Kensington and Chelsea,,217035223,E09000020,Golborne,E05009396,51.52333382,-0.205283983,524606.5699,182017.0836
Rainham Library,,,,Havering,,10024389958,E09000016,Rainham & Wennington,E05013979,51.51675181,0.192670878,552234.2364,182037.3937
Pitshanger Library,,,,Ealing,,12132976,E09000009,Pitshanger,E05013535,51.52539097,-0.31235373,517173.751,182069.1958
Maida Vale Library,,,,Westminster,,1.00E+11,E09000033,Westbourne,E05013809,51.52416055,-0.188859128,525743.6947,182137.089
Local History Library,,,,Tower Hamlets,,6033654,E09000030,Bethnal Green,E05009317,51.52330884,-0.040757515,536019.8087,182307.1136
Queen's Park library,,,,Kensington and Chelsea,,1.00E+11,E09000020,Golborne,E05009396,51.52651654,-0.209340014,524316.5339,182364.1167
Greenford Library,,,,Ealing,,12001186,E09000009,Greenford Broadway,E05013523,51.52930578,-0.353676795,514297.4318,182439.2575
Finsbury Library,,,,Islington,,5300084848,E09000019,Clerkenwell,E05013702,51.52597704,-0.102943118,531698.3506,182490.0806
Bethnal Green library,,,,Tower Hamlets,,6036905,E09000030,Bethnal Green,E05009317,51.52592691,-0.052150698,535221.7186,182577.1598
Charville Library,,,,Hillingdon,,1.00E+11,E09000017,Charville,E05013565,51.53458782,-0.425961931,509270.9384,182916.3177
Shoreditch Library,,,,Hackney,,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52992914,-0.078323828,533394.526,182974.1553
Thames View,,,,Barking and Dagenham,,10091588559,E09000002,Thames View,E05014068,51.52735487,0.106154673,546198.0775,183040.1829
Plaistow Library,,,,Newham,,46096940,E09000025,Plaistow North,E05013918,51.52918631,0.027235955,540718.3916,183089.1965
St John's Wood Library,,,,Westminster,,10033532542,E09000033,Regent's Park,E05013805,51.53323428,-0.17084876,526967.8195,183177.1796
Pancras Square Library,,,,Camden,,5172479,E09000007,King's Cross,E05013666,51.53331656,-0.124801847,530161.1742,183267.1621
Camden Town Library,,,,Camden,,5021816,E09000007,Regent's Park,E05013668,51.53374045,-0.136162072,529372.085,183294.1711
Idea Store Bow,,,,Tower Hamlets,,6053810,E09000030,Bow East,E05009319,51.53204897,-0.028312673,536856.8925,183302.2085
East Ham Library,,,,Newham,,46253323,E09000025,East Ham,E05013909,51.5317699,0.057056061,542778.6666,183434.262
Kilburn Library Centre,,,,Camden,,5134480,E09000007,Kilburn,E05013665,51.53588068,-0.189547539,525663.6729,183439.2116
